from_node to_node capacity num_fiberducts prob_failure
12 3 0.0 0 0.00017427737542404127
12 10 0.0 0 5.864586948749149e-05
12 1 0.0 0 8.00596296068887e-05
12 6 0.0 0 0.0026793251295094936
12 5 0.0 0 0.0006539805874535874
12 7 0.0 0 0.001302524686820395
12 16 0.0 0 0.0004302610716221638
12 15 0.0 0 0.00015434736893062953
12 14 0.0 0 0.0006474588619854198
4 2 1000000.0 1 7.237478891724042e-05
4 8 1000000.0 1 0.0002441671594253892
4 6 1000000.0 1 6.049766503087722e-05
4 5 1000000.0 1 3.227481747832042e-06
4 9 0.0 0 0.0008044740938322596
4 17 0.0 0 0.0001461057085463324
4 12 0.0 0 0.007723660155440941
4 3 0.0 0 5.5787748116962266e-05
4 10 0.0 0 0.0007459887175662297
4 1 0.0 0 0.0003710174249825917
4 7 0.0 0 5.799727026028803e-05
4 16 0.0 0 0.0017853153896530746
4 15 0.0 0 0.0022303289143355515
4 13 0.0 0 0.0008397501606934266
4 14 0.0 0 0.0030899012276743927
4 11 0.0 0 0.0006344871248366293
3 10 1000000.0 1 0.001596402794792529
3 2 1000000.0 1 0.0012062379892110754
3 9 0.0 0 0.00012351198920485434
3 17 0.0 0 0.004007405435366611
3 8 0.0 0 0.00034307891932423157
3 12 0.0 0 0.002517253788368112
3 4 0.0 0 0.0003630492975688776
3 1 0.0 0 0.0003649267538294472
3 6 0.0 0 0.0006556290991807669
3 5 0.0 0 0.003591834872470461
3 7 0.0 0 0.0007364760069040851
3 16 0.0 0 0.0009032765496981561
3 15 0.0 0 3.1314866775098865e-05
3 13 0.0 0 0.0023319254711713384
3 14 0.0 0 0.0004687512673537562
3 11 0.0 0 0.00015207354657006288
10 7 1000000.0 1 0.0007915644750245591
10 3 1000000.0 1 0.0008854784264771866
10 9 0.0 0 0.00017977034482648678
10 2 0.0 0 4.973456422902944e-05
10 17 0.0 0 0.0007662423592146825
10 8 0.0 0 0.0002661202993422515
10 12 0.0 0 0.0035562218368178572
10 4 0.0 0 0.00023885702750363008
10 1 0.0 0 0.00014608234873627322
10 6 0.0 0 0.0004062316023892438
10 5 0.0 0 0.0006611883660600282
10 16 0.0 0 0.0017546955060363035
10 15 0.0 0 0.0010849096692333497
10 13 0.0 0 0.0009797588289494606
10 14 0.0 0 0.0034556062051812222
10 11 0.0 0 0.004948210546970191
1 6 1000000.0 1 0.0025749100162485512
1 17 1000000.0 1 0.001131745063599596
1 5 1000000.0 1 0.0009498259788995268
1 9 0.0 0 0.00016776830751229698
1 2 0.0 0 0.0006938415454728317
1 8 0.0 0 0.008569776334757856
1 12 0.0 0 0.0023813121765104794
1 4 0.0 0 0.0005586011766779465
1 3 0.0 0 0.0019444765669072532
1 10 0.0 0 0.001442829553382637
1 7 0.0 0 0.0005952595829324484
1 16 0.0 0 8.379889455153377e-05
1 15 0.0 0 0.0018420370562761215
1 13 0.0 0 0.0005219658502334416
1 14 0.0 0 9.72286049336508e-05
1 11 0.0 0 0.002340298734324922
6 1 1000000.0 1 2.7330323831254826e-06
6 7 1000000.0 1 0.0007304428009802244
6 4 1000000.0 1 0.0006093078884058371
6 16 1000000.0 1 0.0009072782538335197
6 9 0.0 0 0.0054089411039420585
6 2 0.0 0 5.1374232515739044e-05
6 17 0.0 0 0.000894511956322468
6 8 0.0 0 0.0006190104159745209
6 12 0.0 0 0.0005881482595477272
6 3 0.0 0 8.446033419170589e-05
6 10 0.0 0 0.0005185239369156525
6 5 0.0 0 0.0004495534273491978
6 15 0.0 0 0.004646013360364537
6 13 0.0 0 0.00012086095716531592
6 14 0.0 0 0.002287903971907373
6 11 0.0 0 4.1361567328716035e-05
5 1 1000000.0 1 0.0005944703095570573
5 4 1000000.0 1 0.0006701783665189772
5 15 1000000.0 1 0.002138832620604949
5 9 0.0 0 0.0014145816310034273
5 2 0.0 0 0.0002631609181892525
5 17 0.0 0 0.0001767983788624307
5 8 0.0 0 0.0011876875895886355
5 12 0.0 0 0.00010325629582535498
5 3 0.0 0 0.002073202752239542
5 10 0.0 0 0.0004069961902895383
5 6 0.0 0 0.004080093955441023
5 7 0.0 0 0.0011995978728371532
5 16 0.0 0 0.00011919174842273936
5 13 0.0 0 2.0984253587229595e-06
5 14 0.0 0 7.529642867225082e-05
5 11 0.0 0 7.89471542141739e-05
7 10 1000000.0 1 0.0004969849360494754
7 6 1000000.0 1 0.0002476546436275985
7 9 0.0 0 0.0013196920172995168
7 2 0.0 0 0.0003739901554299366
7 17 0.0 0 0.001014368092894052
7 8 0.0 0 0.0018100448957912004
7 12 0.0 0 0.00226803325138193
7 4 0.0 0 0.0001867924060213428
7 3 0.0 0 0.009024160567139871
7 1 0.0 0 0.0008687991183728899
7 5 0.0 0 0.0016368181734025275
7 16 0.0 0 0.00459739971106142
7 15 0.0 0 0.001826136409337455
7 13 0.0 0 4.4291764675162024e-05
7 14 0.0 0 0.00013452716434228374
7 11 0.0 0 3.188108015382589e-05
16 6 1000000.0 1 0.00040322891124810025
16 15 1000000.0 1 0.0001230079445370314
16 9 0.0 0 0.00024955012612818685
16 2 0.0 0 0.000513357705979143
16 17 0.0 0 0.0009738374752671019
16 8 0.0 0 0.002139844984701545
16 12 0.0 0 0.002847433698404889
16 4 0.0 0 0.0004770563635243485
16 3 0.0 0 0.0026213697196371287
16 10 0.0 0 0.00014792643657873212
16 1 0.0 0 0.0018541585416802977
16 5 0.0 0 0.0001912073553762294
16 7 0.0 0 2.1966070196928754e-07
16 13 0.0 0 0.004965424219182632
16 14 0.0 0 0.004694066042815556
16 11 0.0 0 0.0003761045690690515
15 14 1000000.0 1 0.00384857289824883
15 16 1000000.0 1 0.0006360394613795077
15 5 1000000.0 1 0.00035075132043226265
15 9 0.0 0 0.0035366554917345243
15 2 0.0 0 0.00012357679547162043
15 17 0.0 0 0.00012356069172757823
15 8 0.0 0 0.00023095147224621608
15 12 0.0 0 0.00013281770434728446
15 4 0.0 0 0.003383067630930481
15 3 0.0 0 0.00010593031852599471
15 10 0.0 0 0.002492102634414899
15 1 0.0 0 0.0035371226909484466
15 6 0.0 0 0.0006341542526666249
15 7 0.0 0 0.00026907667466486736
15 13 0.0 0 0.002972465225944625
15 11 0.0 0 0.0008017436993242494
13 14 1000000.0 1 0.00021644913063787502
13 12 1000000.0 1 0.003594717804001367
13 9 0.0 0 0.00022108805393221585
13 2 0.0 0 0.00019900257237354216
13 17 0.0 0 0.0013313144513584206
13 8 0.0 0 0.00013757114642342613
13 4 0.0 0 0.00030654483725286855
13 3 0.0 0 2.9080857037789644e-05
13 10 0.0 0 0.0030865609876403258
13 1 0.0 0 6.60556940908274e-05
13 6 0.0 0 0.0011634190085463992
13 5 0.0 0 0.000649813487980599
13 7 0.0 0 0.000552015790321677
13 16 0.0 0 0.0007943771856301339
13 15 0.0 0 0.0022322441999320744
13 11 0.0 0 0.0004029846409622324
14 13 1000000.0 1 0.0003096819163039873
14 17 1000000.0 1 0.00046192070526009733
14 15 1000000.0 1 0.0005134467701189702
14 9 0.0 0 0.0022702912885917952
14 2 0.0 0 0.0015908846139635658
14 8 0.0 0 8.350456222260699e-05
14 12 0.0 0 0.0001270061089055342
14 4 0.0 0 0.0037902798009481226
14 3 0.0 0 0.0015108098610585223
14 10 0.0 0 0.0007925155956026255
14 1 0.0 0 1.3558067395838882e-05
14 6 0.0 0 0.0008622439922697893
14 5 0.0 0 0.0003525120713890174
14 7 0.0 0 0.0010117845471404555
14 16 0.0 0 7.827842936568675e-05
14 11 0.0 0 0.000991305286995346
11 12 1000000.0 1 0.0019897259290457213
11 17 1000000.0 1 0.0013998744057233954
11 9 0.0 0 0.00040944966169573536
11 2 0.0 0 0.00032663523726889104
11 8 0.0 0 0.00010063697152094978
11 4 0.0 0 0.00016505170591220926
11 3 0.0 0 0.0028945266882091673
11 10 0.0 0 0.0006335828094636463
11 1 0.0 0 0.0018441706355164075
11 6 0.0 0 0.0001933851016036698
11 5 0.0 0 0.0005826270121892253
11 7 0.0 0 0.0011936319094580138
11 16 0.0 0 0.0017848696663231311
11 15 0.0 0 0.00018228647786931252
11 13 0.0 0 5.546521807149764e-05
11 14 0.0 0 0.0010587157055718202
