from_node to_node capacity num_fiberducts prob_failure
20 9 0.0 0 9.457919929304504e-05
20 22 0.0 0 5.231247044573923e-06
20 8 0.0 0 0.0003230371158658964
20 13 0.0 0 2.925424031625199e-05
20 3 0.0 0 8.619507686704494e-05
20 16 0.0 0 0.003579077904736652
20 5 0.0 0 7.696658665396923e-05
20 6 0.0 0 0.0002173383163505258
20 25 0.0 0 0.0018917659489621416
20 21 0.0 0 0.00027634997029266724
20 15 0.0 0 2.0153381574870654e-05
20 1 0.0 0 0.0008292427027427334
20 7 0.0 0 0.00039833520094164547
20 4 0.0 0 0.0006986247090432377
20 14 0.0 0 0.0011113661729377452
20 18 0.0 0 0.0003018447828212425
20 11 0.0 0 2.261610320418363e-05
20 12 0.0 0 0.0005166146609147254
20 10 0.0 0 0.0023861154105595285
20 24 0.0 0 0.001137026454020609
20 23 0.0 0 0.0001447107185371235
1 6 600000.0 1 0.0007197797597369281
1 25 600000.0 1 0.0006607250751204974
1 9 0.0 0 0.0010140491633537456
1 2 0.0 0 0.0014295257856205652
1 22 0.0 0 0.0003872852753059678
1 8 0.0 0 0.0004463714514246373
1 13 0.0 0 0.000719688070681569
1 3 0.0 0 7.402990122385174e-05
1 16 0.0 0 0.0006528172813209148
1 5 0.0 0 0.002959251645705131
1 17 0.0 0 0.0001049269888247792
1 21 0.0 0 0.00023260567460646532
1 15 0.0 0 0.000978147121201976
1 20 0.0 0 0.0007587487545921837
1 7 0.0 0 0.0003378545649356909
1 4 0.0 0 0.0002614845398771203
1 14 0.0 0 0.0003929496288123208
1 19 0.0 0 0.0011617651996989314
1 18 0.0 0 0.0015129167068138592
1 11 0.0 0 0.00034947898692088206
1 12 0.0 0 0.0011143079399389395
1 10 0.0 0 0.00023037857365017169
1 24 0.0 0 0.00033622110283292365
1 23 0.0 0 0.0005687450465891791
7 6 600000.0 1 0.0009546026474683014
7 4 600000.0 1 2.9571280524149088e-05
7 25 600000.0 1 0.00046947472587121817
7 5 600000.0 1 0.0003340250629067301
7 9 0.0 0 0.0013743885014726742
7 2 0.0 0 0.0005366926266934316
7 22 0.0 0 0.0008105666090221118
7 8 0.0 0 0.0030403921853286646
7 13 0.0 0 0.003053162841791811
7 3 0.0 0 0.001868863116065916
7 16 0.0 0 0.0019551419064103457
7 17 0.0 0 0.00023841881290202207
7 21 0.0 0 0.0005103183317372274
7 15 0.0 0 2.6278521001378577e-05
7 20 0.0 0 0.0013284549925267253
7 1 0.0 0 0.001446062859535106
7 14 0.0 0 8.311174958522015e-05
7 19 0.0 0 0.0014140033535685569
7 18 0.0 0 0.0006178983560764152
7 11 0.0 0 5.254308914153781e-06
7 12 0.0 0 9.297383854341799e-05
7 10 0.0 0 0.0038699457303613795
7 24 0.0 0 0.0011882779427893177
7 23 0.0 0 0.000342482478019423
4 7 600000.0 1 0.0012310582474842156
4 5 600000.0 1 0.0009021760977872813
4 9 0.0 0 6.11711828450738e-05
4 2 0.0 0 1.8856500945489797e-06
4 22 0.0 0 0.00307614367275152
4 8 0.0 0 0.00011524462966654652
4 13 0.0 0 3.8601625221937616e-05
4 3 0.0 0 0.000154822264609848
4 16 0.0 0 0.0011009332730297255
4 6 0.0 0 4.534341442831364e-05
4 17 0.0 0 0.0001479275629147784
4 25 0.0 0 0.0013287744179576275
4 21 0.0 0 0.0016395767342072915
4 15 0.0 0 0.001199716040551151
4 20 0.0 0 0.0006037555411971458
4 1 0.0 0 0.0038384938527759377
4 14 0.0 0 0.002335682043806953
4 19 0.0 0 0.002173200855205798
4 18 0.0 0 0.0018712937802849124
4 11 0.0 0 0.0005625229428209636
4 12 0.0 0 0.00022460506786229498
4 10 0.0 0 0.0007141991923670271
4 24 0.0 0 3.845579618834698e-05
4 23 0.0 0 0.002241010565043524
14 11 600000.0 1 0.0004307338624636853
14 10 600000.0 1 0.005620798854004791
14 5 600000.0 1 0.0021175181598363122
14 9 0.0 0 0.0002108928545260719
14 2 0.0 0 0.0005990416031950446
14 22 0.0 0 5.5685690030125e-06
14 8 0.0 0 5.757056500601094e-05
14 13 0.0 0 0.00010570938762480278
14 3 0.0 0 0.00028384614898349365
14 16 0.0 0 0.0006463954908704648
14 6 0.0 0 0.00025885498557143586
14 17 0.0 0 9.380699117430778e-05
14 25 0.0 0 0.0030126757902879447
14 21 0.0 0 3.17234949673921e-05
14 15 0.0 0 8.192744096270834e-05
14 20 0.0 0 0.0005982170235037916
14 1 0.0 0 0.00271824311854935
14 7 0.0 0 0.0006621068554647786
14 4 0.0 0 0.0005033404013625237
14 19 0.0 0 0.000519473733902229
14 18 0.0 0 0.00028263842093742585
14 12 0.0 0 0.0010152157203013835
14 24 0.0 0 0.003888865337049439
14 23 0.0 0 0.005239580149204607
19 17 600000.0 1 0.004266416478460191
19 20 600000.0 1 0.0005198636458864266
19 9 0.0 0 0.00035221075405034364
19 2 0.0 0 3.954126165615403e-05
19 22 0.0 0 0.0014623267686790893
19 8 0.0 0 0.00014195126190317555
19 13 0.0 0 0.0001558669777301175
19 3 0.0 0 0.00031704886670263274
19 16 0.0 0 0.0013628119345794904
19 5 0.0 0 0.0073013709622901475
19 6 0.0 0 9.997612029724498e-05
19 25 0.0 0 6.091079096577411e-05
19 21 0.0 0 0.005021615388302706
19 15 0.0 0 0.002405161592731292
19 1 0.0 0 0.00010475026493359595
19 7 0.0 0 0.0006398070086073001
19 4 0.0 0 0.0012584602486247869
19 14 0.0 0 3.5800059953904806e-05
19 18 0.0 0 0.0006580314752895808
19 11 0.0 0 0.0018394554041559965
19 12 0.0 0 0.0037016079148292336
19 10 0.0 0 0.000818730046340497
19 24 0.0 0 0.0002651490581158904
19 23 0.0 0 0.00040338452392708386
18 17 600000.0 1 0.0005792088499714854
18 21 600000.0 1 0.0012224666729710584
18 9 0.0 0 0.001907420701157967
18 2 0.0 0 4.5380694665606934e-05
18 22 0.0 0 0.00020133576617337878
18 8 0.0 0 0.0025617347174074264
18 13 0.0 0 0.001513818150902716
18 3 0.0 0 0.0025402937555161417
18 16 0.0 0 0.003066264118356851
18 5 0.0 0 0.0001772618775466962
18 6 0.0 0 0.00013205957725333825
18 25 0.0 0 0.0017236784593184042
18 15 0.0 0 0.002089664834782525
18 20 0.0 0 0.0021436472232515447
18 1 0.0 0 0.00048512101096400724
18 7 0.0 0 0.005139248254168398
18 4 0.0 0 6.154601865541507e-05
18 14 0.0 0 1.65378377178539e-05
18 19 0.0 0 4.555895577328756e-05
18 11 0.0 0 0.0005901121714780895
18 12 0.0 0 0.0005913397228851832
18 10 0.0 0 0.0009929379840725784
18 24 0.0 0 0.0012374167355099102
18 23 0.0 0 0.0022570397386635585
11 13 600000.0 1 0.000629517990157797
11 12 600000.0 1 0.00017078298927624745
11 14 600000.0 1 0.0004720727847261492
11 10 600000.0 1 0.0037155397548475134
11 9 0.0 0 0.0002469932995783509
11 2 0.0 0 0.0018974470625806362
11 22 0.0 0 0.0032005047293251275
11 8 0.0 0 1.9895549060753347e-05
11 3 0.0 0 0.0002986425913506211
11 16 0.0 0 0.0005828067097638698
11 5 0.0 0 0.0009826226892666106
11 6 0.0 0 0.004203600629421079
11 17 0.0 0 0.0019396880922314351
11 25 0.0 0 0.0004687076562304724
11 21 0.0 0 0.0012841730959110848
11 15 0.0 0 0.0005651326665653646
11 20 0.0 0 0.0012335074819799766
11 1 0.0 0 2.782466771765633e-05
11 7 0.0 0 0.0028172405760313354
11 4 0.0 0 0.00016684195749614266
11 19 0.0 0 0.0008863653457887083
11 18 0.0 0 0.0016771497107222618
11 24 0.0 0 0.001177630768040328
11 23 0.0 0 0.0006567537074782888
12 13 600000.0 1 0.0002562036060440173
12 11 600000.0 1 0.00030839939836709625
12 24 600000.0 1 0.004870866628581557
12 9 0.0 0 0.0002680162879977906
12 2 0.0 0 8.20346968615097e-06
12 22 0.0 0 0.0004701597438753539
12 8 0.0 0 2.2793557056047313e-05
12 3 0.0 0 0.0008174094229773977
12 16 0.0 0 0.0006557339852085987
12 5 0.0 0 0.0022501596727932355
12 6 0.0 0 0.002777126305087097
12 17 0.0 0 0.0010597950501805326
12 25 0.0 0 0.00035900437580205355
12 21 0.0 0 0.0001842068673684848
12 15 0.0 0 0.002630455028848178
12 20 0.0 0 1.097068606775559e-06
12 1 0.0 0 0.0013094810230559345
12 7 0.0 0 0.003058964018956145
12 4 0.0 0 0.00020131175619599883
12 14 0.0 0 0.0004048392896708132
12 19 0.0 0 3.1202405379049444e-05
12 18 0.0 0 7.177757031168644e-05
12 10 0.0 0 0.00015770092542266768
12 23 0.0 0 8.988455004155341e-05
10 13 600000.0 1 0.0015366611041904739
10 11 600000.0 1 0.00018773518748983284
10 14 600000.0 1 0.0006693856379064809
10 9 0.0 0 0.0012686865638448664
10 2 0.0 0 0.0013178040084614524
10 22 0.0 0 0.00030345089641104666
10 8 0.0 0 0.0001835175964090918
10 3 0.0 0 0.001427564798947268
10 16 0.0 0 0.0002528157943643776
10 5 0.0 0 0.0003180583191944668
10 6 0.0 0 0.00028400471342911675
10 17 0.0 0 0.002218232439692717
10 25 0.0 0 0.0007260699203176049
10 21 0.0 0 0.0005347978360036758
10 15 0.0 0 0.0001607368085592667
10 20 0.0 0 0.000688236650380062
10 1 0.0 0 0.0006686837983311609
10 7 0.0 0 0.0003393025961265071
10 4 0.0 0 0.0008436207685557643
10 19 0.0 0 0.0014976978747547616
10 18 0.0 0 0.0008545794433798752
10 12 0.0 0 0.004283840412180782
10 24 0.0 0 0.002755312809339819
10 23 0.0 0 0.00013061236326466523
24 22 600000.0 1 0.00027594184454658694
24 23 600000.0 1 0.0001994115762456269
24 12 600000.0 1 0.00021210350908029335
24 9 0.0 0 0.0006939000409505383
24 2 0.0 0 0.00026446343085919906
24 8 0.0 0 0.0004403060196454737
24 13 0.0 0 0.005626054125025591
24 3 0.0 0 0.00021152349960035441
24 16 0.0 0 0.0008840235151289894
24 5 0.0 0 0.00183100634855685
24 6 0.0 0 0.0002667988413632274
24 17 0.0 0 6.351752401965286e-05
24 25 0.0 0 0.0003005370502008771
24 21 0.0 0 0.000197399917341535
24 15 0.0 0 1.0458346422881416e-05
24 20 0.0 0 0.00044840775103797254
24 1 0.0 0 0.00029811594477176977
24 7 0.0 0 0.002033103838155003
24 4 0.0 0 0.00047316124836166776
24 14 0.0 0 0.0013987083367756775
24 19 0.0 0 0.0005992313778594001
24 18 0.0 0 0.0002762474362867344
24 11 0.0 0 0.00021631837555367457
24 10 0.0 0 0.0005881468767676314
23 22 600000.0 1 0.0012827723756760206
23 24 600000.0 1 0.0016223338551842575
23 9 0.0 0 5.617789015021336e-05
23 2 0.0 0 0.00023144081963428405
23 8 0.0 0 0.0005365184813005095
23 13 0.0 0 0.0014286167613834933
23 3 0.0 0 0.00031897571359756644
23 16 0.0 0 0.0005970167202748014
23 5 0.0 0 0.0012130043041922148
23 6 0.0 0 0.00043362873303662904
23 17 0.0 0 0.0005648374894464836
23 25 0.0 0 0.00013686663410133104
23 21 0.0 0 7.79534893890217e-05
23 15 0.0 0 0.0008345002026753553
23 20 0.0 0 0.001907361476073539
23 1 0.0 0 0.00023536064920595893
23 7 0.0 0 0.0017769537131065176
23 4 0.0 0 0.0010656407342053413
23 14 0.0 0 0.0011346258008516727
23 19 0.0 0 0.002267451640282
23 18 0.0 0 0.002635815534065424
23 11 0.0 0 0.00016403386614691307
23 12 0.0 0 0.0003264610845959856
23 10 0.0 0 0.0008117304123474999
