from_node to_node capacity num_fiberducts prob_failure
12 4 0.0 0 0.0028109950282075957
12 3 0.0 0 0.0006765787974333686
12 10 0.0 0 0.00034433712471259133
12 1 0.0 0 0.0006911847414588949
12 6 0.0 0 0.00014197889450811733
12 5 0.0 0 0.0012341162242657745
12 7 0.0 0 9.792584331266134e-05
12 16 0.0 0 0.0011325460875428084
12 15 0.0 0 9.236266399263911e-06
12 14 0.0 0 0.003825778233227154
4 2 1000000.0 1 5.448552896528656e-05
4 8 1000000.0 1 0.0009156437382140891
4 6 1000000.0 1 0.002525398886301542
4 5 1000000.0 1 2.7463376217157353e-05
4 9 0.0 0 0.0006053213557773113
4 17 0.0 0 0.00033954022372930086
4 12 0.0 0 0.000611226047538036
4 3 0.0 0 0.0010712444005194863
4 10 0.0 0 4.487294143813563e-05
4 1 0.0 0 0.00038492423433711783
4 7 0.0 0 0.0007575368933891658
4 16 0.0 0 0.0007553001538182412
4 15 0.0 0 1.8066339388351084e-05
4 13 0.0 0 0.0005203863882394143
4 14 0.0 0 0.0013455525480976943
4 11 0.0 0 0.0011086328988885363
3 10 1000000.0 1 0.0008591116384938414
3 2 1000000.0 1 0.0005976698925740087
3 9 0.0 0 0.002075387325075626
3 17 0.0 0 0.001148177982908329
3 8 0.0 0 0.0005243793362783568
3 12 0.0 0 0.000130878558988917
3 4 0.0 0 0.0007248272689710755
3 1 0.0 0 0.001205467041906837
3 6 0.0 0 0.000604658919445489
3 5 0.0 0 0.002447617140446542
3 7 0.0 0 0.0018294397328737532
3 16 0.0 0 0.0022156839416541904
3 15 0.0 0 0.0026659072817030675
3 13 0.0 0 0.0007368123590268171
3 14 0.0 0 0.0007069741933363635
3 11 0.0 0 4.4072189709577956e-05
10 7 1000000.0 1 0.002703501270171541
10 3 1000000.0 1 0.0004023029325753318
10 9 0.0 0 0.0014372267179364516
10 2 0.0 0 0.0012185927364710295
10 17 0.0 0 0.00023270356438617778
10 8 0.0 0 0.003098684655678854
10 12 0.0 0 0.0013929539353576509
10 4 0.0 0 0.0003405403908797537
10 1 0.0 0 0.0002729767586695162
10 6 0.0 0 0.00013404334112394046
10 5 0.0 0 0.002390328717095732
10 16 0.0 0 5.1484598440237935e-06
10 15 0.0 0 0.00117327616529538
10 13 0.0 0 0.0002982717757896105
10 14 0.0 0 0.0012214189374252452
10 11 0.0 0 0.0008789222599114359
1 6 1000000.0 1 0.0018831576254122755
1 17 1000000.0 1 3.714403924546824e-05
1 5 1000000.0 1 3.9533309261636715e-05
1 9 0.0 0 0.000924863863346615
1 2 0.0 0 0.005414892484019259
1 8 0.0 0 8.402333188949117e-05
1 12 0.0 0 4.46250959949101e-05
1 4 0.0 0 0.00023379104927967175
1 3 0.0 0 0.002868401054927707
1 10 0.0 0 0.0013821211644895433
1 7 0.0 0 0.0006255195151187082
1 16 0.0 0 0.0003352628485403375
1 15 0.0 0 0.0024908484021532655
1 13 0.0 0 0.0005851380206801688
1 14 0.0 0 8.84097684175037e-05
1 11 0.0 0 0.0030553592366116557
6 1 1000000.0 1 0.0001251019288771537
6 7 1000000.0 1 0.0030469471011630436
6 4 1000000.0 1 0.000652269177572569
6 16 1000000.0 1 0.0012560527315281667
6 9 0.0 0 0.001302402050163195
6 2 0.0 0 0.001899313638186286
6 17 0.0 0 0.0018110238239257626
6 8 0.0 0 0.0002845285938917617
6 12 0.0 0 0.00031531610667634956
6 3 0.0 0 0.00016186507762144798
6 10 0.0 0 0.0009174706380405156
6 5 0.0 0 0.0014481434185261122
6 15 0.0 0 0.0009653517759169899
6 13 0.0 0 0.0013635522100754697
6 14 0.0 0 8.501569472298206e-05
6 11 0.0 0 0.00013106718014125444
5 1 1000000.0 1 5.07577784524716e-05
5 4 1000000.0 1 0.002432702231206821
5 15 1000000.0 1 0.000558639983884531
5 9 0.0 0 0.00012281904957640993
5 2 0.0 0 0.0005809171461387528
5 17 0.0 0 0.0002536803835800081
5 8 0.0 0 0.0024581980274248775
5 12 0.0 0 0.0025459455981422436
5 3 0.0 0 0.00011122831793968725
5 10 0.0 0 3.016487081165341e-06
5 6 0.0 0 0.0001859787147706892
5 7 0.0 0 0.0006342676863554932
5 16 0.0 0 0.0006193187787453776
5 13 0.0 0 0.0005987103669015685
5 14 0.0 0 0.003137693939782174
5 11 0.0 0 0.0004455467804119195
7 10 1000000.0 1 0.0016430779023725644
7 6 1000000.0 1 0.0008338962381467421
7 9 0.0 0 8.309644406888999e-07
7 2 0.0 0 0.0004795210974328532
7 17 0.0 0 1.430655932820257e-05
7 8 0.0 0 0.0009561049622753934
7 12 0.0 0 0.003945210250439959
7 4 0.0 0 0.0004266919956595481
7 3 0.0 0 0.0004573098132772069
7 1 0.0 0 0.0004948297005390197
7 5 0.0 0 2.362578379719511e-05
7 16 0.0 0 0.0015091132541329877
7 15 0.0 0 0.0047649982636735625
7 13 0.0 0 0.00034283526600693555
7 14 0.0 0 0.0076398658599882195
7 11 0.0 0 0.00032430927963880284
16 6 1000000.0 1 0.0004891580954040362
16 15 1000000.0 1 0.0004704091563913057
16 9 0.0 0 0.0031535905559189684
16 2 0.0 0 0.003639180114075617
16 17 0.0 0 0.000918358561669323
16 8 0.0 0 0.00034057584645026814
16 12 0.0 0 0.0017687129789288947
16 4 0.0 0 0.00022339425152901083
16 3 0.0 0 0.00021970260252634165
16 10 0.0 0 0.0007429880306606464
16 1 0.0 0 1.2388739451690692e-06
16 5 0.0 0 0.0009857277791106098
16 7 0.0 0 0.002290835000868146
16 13 0.0 0 0.0004944604040589602
16 14 0.0 0 0.0034255993441801376
16 11 0.0 0 9.748374531988165e-05
15 14 1000000.0 1 1.567590726384996e-06
15 16 1000000.0 1 0.0038134874754078506
15 5 1000000.0 1 0.00011414361611508452
15 9 0.0 0 0.0007689882400647696
15 2 0.0 0 0.009189716423334696
15 17 0.0 0 0.002216308095154436
15 8 0.0 0 0.0004042185870562841
15 12 0.0 0 0.00023530956746512717
15 4 0.0 0 0.004744200639650352
15 3 0.0 0 0.0003058919665149418
15 10 0.0 0 0.0022487195436166484
15 1 0.0 0 0.0011375419128944269
15 6 0.0 0 0.00018060717053047497
15 7 0.0 0 0.00016024457131610554
15 13 0.0 0 0.0021076680824959723
15 11 0.0 0 0.0006156013596505712
13 14 1000000.0 1 0.00120863621510209
13 12 1000000.0 1 0.0007642319271087551
13 9 0.0 0 0.0006370187742405307
13 2 0.0 0 0.0004789261949245418
13 17 0.0 0 0.0009540884625501728
13 8 0.0 0 0.004462776593905244
13 4 0.0 0 0.00017121287256977502
13 3 0.0 0 0.0005764619667543002
13 10 0.0 0 0.0005606060708626409
13 1 0.0 0 0.0003489238024709973
13 6 0.0 0 2.2814937033008903e-05
13 5 0.0 0 0.0005187905786619918
13 7 0.0 0 0.00014628041265819615
13 16 0.0 0 0.0010738122028429169
13 15 0.0 0 5.4243767457487286e-05
13 11 0.0 0 0.0028302969562276075
14 13 1000000.0 1 0.002090676478917538
14 17 1000000.0 1 0.00016689288388234232
14 15 1000000.0 1 0.000378967726351948
14 9 0.0 0 0.0006083786527388261
14 2 0.0 0 0.0001660352905342475
14 8 0.0 0 0.0017157780544018928
14 12 0.0 0 0.0007340064937797082
14 4 0.0 0 0.00025770153046450234
14 3 0.0 0 0.0013602405062962731
14 10 0.0 0 0.00013239992625760076
14 1 0.0 0 7.570942838961676e-06
14 6 0.0 0 0.002165587854255668
14 5 0.0 0 1.410482072501824e-05
14 7 0.0 0 0.000542673950798233
14 16 0.0 0 0.009135100959214045
14 11 0.0 0 0.00017379705724207396
11 12 1000000.0 1 0.00011130634672157134
11 17 1000000.0 1 0.0010068324951023244
11 9 0.0 0 0.0007648450812047742
11 2 0.0 0 0.0003382232835170671
11 8 0.0 0 0.0017127153410116346
11 4 0.0 0 0.0010693173112406504
11 3 0.0 0 0.0001261424374347784
11 10 0.0 0 0.0021174274931117145
11 1 0.0 0 0.00037371180197521046
11 6 0.0 0 0.0014042730259622397
11 5 0.0 0 0.0013591493939326257
11 7 0.0 0 0.001834113744332498
11 16 0.0 0 0.0006823416019308544
11 15 0.0 0 0.000556410818848361
11 13 0.0 0 0.0007620444869875947
11 14 0.0 0 0.002891058618180368
